Object;Property;Min;Max;Mean;Std_dev;P10;P20;P30;P40;P50;P60;P70;P80;P90
SparseH4TestSurf;SIGMA_s13_error_m (m);-7.824429512023926;5.457020282745361;-0.1385196677326937;1.8275416690563366;-1.322397756576538;-0.1418142154812812;-0.07787403166294099;-0.048835891485214195;-0.031236402690410614;-0.004652946093119693;0.027231981605291368;0.15228324830532083;0.4056028962135311
SparseH3TestSurf;SIGMA_s13_error_m (m);-212762.4375;148926.5;-7818.749949060694;39758.98709338505;-38588.65703125;-2889.5768310546864;-0.2694030702114105;-0.18787090182304383;-0.08225510641932487;0.015420986153185367;0.06666059121489523;0.10766256153583535;3403.372216796896
SparseH6TestSurf;SIGMA_s13_error_m (m);-71230.765625;41453.234375;-469.8318367671938;10305.402659125899;-2.0250837802886963;-0.22241156548261642;-0.06976236402988434;-0.024531458504498005;-0.017978211864829063;0.06959881633520126;0.11131154000759125;0.25763770937919617;1.5081229209899902
SparseH7Surf;SIGMA_s13_error_m (m);-2816.137939453125;30647.29296875;285.7323646565179;2741.817173897957;-0.08421889320015906;-0.032483366876840586;-0.012788489460945131;-0.005810829764232039;-0.001493224990554154;0.002487273956649002;0.007090210635215034;0.020752588659524944;0.3255648910999301
SparseH8TestSurf;SIGMA_s13_error_m (m);-1.9351813793182373;2.579887866973877;0.0025937998749422614;0.5339267191748363;-0.07944665402173995;-0.062325925752520564;-0.04610480517148972;-0.034605427831411364;-0.01924767903983593;0.0036490061786025717;0.03563667684793471;0.052687772735953355;0.1321952819824219
SparseH9Surf;SIGMA_s13_error_m (m);-14.077119827270508;10.074487686157227;-0.007216413922607899;1.8354200906607454;-0.1470395028591156;-0.10302918776869774;-0.09317739307880402;-0.05899605713784695;-0.02437005192041397;-0.015609688591212034;0.03990374505519867;0.1914159432053566;0.30850350856781006
SparseH1Surf;StructLab_Axis_error_m (m);-18795.41015625;27639.50390625;471.5525715753061;5140.65899935342;-1762.2699462890623;-111.02627410888671;-0.012458157446235418;-0.005707967514172196;-0.004078916623257101;-0.0011198327229067198;0.036029003560542956;203.39243164062515;2492.783154296874
SparseH2Surf;StructLab_Axis_error_m (m);-25530.1953125;9744.58984375;-717.2342025665331;4150.807755989354;-663.1195678710938;-31.464238166809082;-0.006452294997870922;-0.003668932942673564;-0.0005731545388698578;0.0010333434911444783;0.005089184734970331;0.036111097782850266;167.99574279785156
SparseH4Surf;StructLab_Axis_error_m (m);-123.49654388427734;61.461605072021484;-9.179407397089602;40.64449476129671;-67.16603546142578;-36.92067909240722;-17.923728561401372;-0.0018725232221186157;-0.000049606707761995494;0.0007341145130340009;0.0026859897188842266;18.064609336853035;40.746944427490234
SparseH5Surf;StructLab_Axis_error_m (m);-0.45997685194015503;0.1579277217388153;-0.03510180132330528;0.1306587137722225;-0.19456488788127896;-0.05794680006802082;-0.005871113948524;-0.0012096023652702567;0.00007038550393190235;0.001099564979085698;0.004132159799337386;0.008326322818174964;0.05457611605525023
SparseH5TestSurf;StructLab_Axis_error_m (m);-15.868489265441895;15.948086738586426;0.035544660113947954;7.824167299858643;-12.114466857910156;-1.4296176016330715;-0.419246369600296;-0.15792462825775141;-0.07116435468196869;0.148999948007986;0.564242249727249;1.4977337777614608;12.262115287780762
SparseH4TestSurf;StructLab_Axis_error_m (m);-10.279563903808594;10.479028701782227;-0.009170804866680912;2.8418279276012637;-0.5855660319328306;-0.22102072834968567;-0.10511527657508855;-0.06742792427539825;-0.03676891326904297;-0.019512291438877585;0.0348416194319722;0.28834965229034426;0.5763236403465268
SparseH3TestSurf;StructLab_Axis_error_m (m);-215467.421875;251218.3125;-201.53201685842905;49453.07345181311;-23404.5095703125;-0.493880021572113;-0.27930979430675507;-0.20599068105220794;-0.07384135574102402;0.0950844258069992;0.11617325320839882;0.22256523370742798;24686.07597656274
SparseH6TestSurf;StructLab_Axis_error_m (m);-64100.953125;40273.33984375;-365.8671747551801;9466.667356157486;-2.120663642883301;-0.29359063506126404;-0.0705578550696373;-0.020909282378852367;0.03660929203033447;0.06860755383968353;0.0901230052113533;0.22953152656555176;2.1386513710021973
SparseH7Surf;StructLab_Axis_error_m (m);-375.73065185546875;3244.86328125;42.58025048228627;351.75708921192694;-0.0182976558804512;-0.0035292266868054865;-0.002181912981905043;-0.0011695382534526284;-0.00036691903369501233;0.00031904822681099175;0.0010517539340071371;0.002586118737235666;0.031281972676515585
SparseH8TestSurf;StructLab_Axis_error_m (m);-1.2642946243286133;1.287495493888855;-0.00007075071143994077;0.3345426539219465;-0.05196527317166328;-0.04167558588087558;-0.03324612230062485;-0.017480069398879996;-0.004361376632004976;0.019056457839906213;0.02661219537258147;0.04594868123531341;0.07651336193084717
SparseH9Surf;StructLab_Axis_error_m (m);-1.3483806848526;1.4887547492980957;-0.00353521320107393;0.22945385216127262;-0.025842823088169098;-0.0069857139606028795;-0.0017938498640432954;0.0009290759335272014;0.002242183545604348;0.004192820284515619;0.006577581167221069;0.00924930814653635;0.014504997059702873
SparseH1Surf;StructLab_Basic_error_m (m);-49335.390625;89165.6875;2939.8628548837773;17914.197041766052;-4082.959985351561;-511.2376495361326;-0.03704262189567089;-0.02733552828431129;-0.02158961445093155;-0.01752620078623294;0.04464469105005257;771.2936523437529;10268.96528320312
SparseH2Surf;StructLab_Basic_error_m (m);-118082.0390625;13023.83203125;-4792.619655742047;20054.209060677054;-9545.076171875;-554.8083038330078;-0.021473843604326248;-0.013853789772838354;-0.009072139859199524;-0.0065146314445883036;-0.003344067372381687;0.06361566111445427;358.40008544921875
SparseH4Surf;StructLab_Basic_error_m (m);-404.87396240234375;145.1833953857422;-35.99263927661409;140.66413462782938;-266.12478027343747;-76.53507919311522;-36.87840042114259;-0.001271291519515216;0.0026198681443929672;0.0030912456568330526;0.005009381286799905;47.24484519958499;106.40533142089842
SparseH5Surf;StructLab_Basic_error_m (m);-2.131068706512451;0.14256557822227478;-0.30715987092671204;0.621210954828609;-1.4607613563537598;-0.4603305280208587;-0.3221085488796234;-0.008698819577693936;-0.002794580766931176;-0.0009823174768826;0.0013151973718777267;0.011050663981586701;0.0807359412312509
SparseH5TestSurf;StructLab_Basic_error_m (m);-13.75695514678955;13.939765930175781;0.0014244459177318372;6.646904458119037;-10.180986404418945;-1.867118123173713;-0.370124876499176;-0.15361164957284926;-0.09527228027582169;0.11014395281672483;0.5147772848606108;2.1798570096492793;9.841182136535645
SparseH4TestSurf;StructLab_Basic_error_m (m);-6.876527309417725;5.845602035522461;-0.06103003054272895;1.8172490063059816;-1.2389336347579953;-0.11396173015236855;-0.06406521052122117;-0.04943370483815669;-0.03839275985956192;-0.028370195068418983;-0.0031428314745427597;0.2144763141870499;0.7064481377601615
SparseH3TestSurf;StructLab_Basic_error_m (m);-254822.6875;150859.5;-5724.001221129343;42710.76002673101;-25785.834374999995;-2553.087426757812;-0.2549327343702316;-0.19064587950706482;-0.09596114605665207;0.029028779454529207;0.0946189925074577;0.14802286624908448;5418.7519042968925
SparseH6TestSurf;StructLab_Basic_error_m (m);-67550.8046875;41487.00390625;-404.0603300057889;9913.313513749952;-1.9136576652526855;-0.2336386740207672;-0.07560991495847702;-0.031930952332913876;0.01184206735342741;0.05049152299761772;0.08718746155500412;0.19881565123796463;1.8068639039993286
